BL #	TRiP #	CG #	FBgn	Vector	Hairpin Loc.
27265	JF02548	CG9771	FBgn0040466	VALIUM10	attP2
27653	JF02730	CG6757	FBgn0040475	VALIUM10	attP2
	HMS02160	CG13329	FBgn0040477	VALIUM20	attP2
35742	HMS01484	CG8238	FBgn0040491	VALIUM20	attP2
29608	JF03287	CG8238	FBgn0040491	VALIUM10	attP2
27518	JF02668	CG8250	FBgn0040505	VALIUM10	attP2
35589	GL00425	CG5712	FBgn0040507	VALIUM22	attP2
28960	HM05171	CG3948	FBgn0040512	VALIUM10	attP2
34788	HMS00097	CG11985	FBgn0040534	VALIUM20	attP2
35625	GL00470	CG14545	FBgn0040602	VALIUM22	attP2
34554	HMS01026	CG13551	FBgn0040660	VALIUM20	attP2
28793	JF03221	CG15361	FBgn0040717	VALIUM10	attP2
	HMS02177	CG30483	FBgn0040752	VALIUM20	attP2
	HMS02157	CG30483	FBgn0040752	VALIUM20	attP40
27284	JF02596	CG30483	FBgn0040752	VALIUM10	attP2
27084	JF02430	CG33473	FBgn0040765	VALIUM10	attP2
34679	HMS01157	CG14767	FBgn0040777	VALIUM20	attP2
	HMS02026	CG12821	FBgn0040780	VALIUM20	attP40
29430	JF03366	CG11051	FBgn0040813	VALIUM10	attP2
29340	JF02502	CG3576	FBgn0040918	VALIUM10	attP2
31962	JF02829	CG12659	FBgn0040929	VALIUM10	attP2
34599	HMS01073	CG13998	FBgn0040949	VALIUM20	attP2
28057	JF02893	CG13779	FBgn0040954	VALIUM10	attP2
36710	HMS01600	CG18662	FBgn0040963	VALIUM20	attP2
32381	HMS00372	CG8805	FBgn0041087	VALIUM20	attP2
32423	HMS00418	CG8805	FBgn0041087	VALIUM20	attP2
32885	HMS00673	CG13109	FBgn0041092	VALIUM20	attP2
36095	GL00514	CG13109	FBgn0041092	VALIUM22	attP40
28971	HM05182	CG13109	FBgn0041092	VALIUM10	attP2
29398	JF03331	CG5423	FBgn0041097	VALIUM10	attP2
37509	HMS01651	CG10523	FBgn0041100	VALIUM20	attP40
38333	HMS01800	CG10523	FBgn0041100	VALIUM20	attP2
31259	JF01200	CG10523	FBgn0041100	VALIUM1	attP2
36681	HMS01569	CG7929	FBgn0041102	VALIUM20	attP2
28551	HM05037	CG12809	FBgn0041105	VALIUM10	attP2
34592	HMS01066	CG8817	FBgn0041111	VALIUM20	attP2
26314	JF02087	CG8817	FBgn0041111	VALIUM10	attP2
34552	HMS01024	CG10850	FBgn0041147	VALIUM20	attP2
33377	HMS00251	CG12787	FBgn0041150	VALIUM20	attP2
31719	HM04027	CG12787	FBgn0041150	VALIUM1	attP2
	GL01219	CG6451	FBgn0041161	VALIUM22	attP40
35343	GL00254	CG11513	FBgn0041164	VALIUM22	attP2
34789	HMS00098	CG11513	FBgn0041164	VALIUM20	attP2
31604	JF01388	CG11513	FBgn0041164	VALIUM1	attP2
34802	HMS00111	CG15010	FBgn0041171	VALIUM20	attP2
31501	HM04005	CG15010	FBgn0041171	VALIUM1	attP2
35469	GL00395	CG10363	FBgn0041180	VALIUM22	attP2
32856	HMS00641	CG18096	FBgn0041183	VALIUM20	attP2
35036	HMS01450	CG15154	FBgn0041184	VALIUM20	attP2
36114	HMS01392	CG5166	FBgn0041188	VALIUM20	attP2
33966	HMS00923	CG1081	FBgn0041191	VALIUM20	attP2
31296	JF01241	CG6504	FBgn0041195	VALIUM1	attP2
31675	JF01468	CG6504	FBgn0041195	VALIUM1	attP2
	HMJ02235	CG1848	FBgn0041203	VALIUM20	attP40
26294	JF02063	CG1848	FBgn0041203	VALIUM10	attP2
35572	GL00088	CG16910	FBgn0041205	VALIUM22	attP2
34774	HMS00083	CG1770	FBgn0041210	VALIUM20	attP2
28549	HM05035	CG1770	FBgn0041210	VALIUM10	attP2
25815	JF01833	CG33151	FBgn0041233	VALIUM10	attP2
36738	HMS01629	CG13441	FBgn0041240	VALIUM20	attP40
31598	JF01187	CG13948	FBgn0041250	VALIUM1	attP2
31281	JF01222	CG13948	FBgn0041250	VALIUM1	attP2
33995	HMS00958	CG31426	FBgn0041588	VALIUM20	attP2
34089	HMS00875	CG32146	FBgn0041604	VALIUM20	attP2
34091	HMS00903	CG32146	FBgn0041604	VALIUM20	attP2
	HMS02442	CG32490	FBgn0041605	VALIUM20	attP40
35739	HMS01481	CG33486	FBgn0041607	VALIUM20	attP2
29584	JF03263	CG32403	FBgn0041623	VALIUM10	attP2
27289	JF02602	CG32402	FBgn0041624	VALIUM10	attP2
27683	JF02763	CG32401	FBgn0041625	VALIUM10	attP2
27710	JF02790	CG18801	FBgn0041627	VALIUM10	attP2
33351	HMS00220	CG3253	FBgn0041706	VALIUM20	attP2
27989	JF02917	CG1168	FBgn0041707	VALIUM10	attP2
38908	GL00680	CG10686	FBgn0041775	VALIUM22	attP2
28542	HM05028	CG10686	FBgn0041775	VALIUM10	attP2
36121	HMS01536	CG4636	FBgn0041781	VALIUM20	attP40
31126	JF01599	CG4636	FBgn0041781	VALIUM1	attP2
28695	JF03111	CG31794	FBgn0041789	VALIUM10	attP2
26308	JF02080	CG3274	FBgn0042085	VALIUM10	attP2
36072	GL00490	CG6612	FBgn0042094	VALIUM22	attP2
	GL01147	CG18812	FBgn0042135	VALIUM22	attP2
35304	GL00208	CR18854	FBgn0042174	VALIUM22	attP2
31732	HM04041	CR18854	FBgn0042174	VALIUM1	attP2
	JF01623	"CG18858,CG31683"	"FBgn0042175,FBgn00"	VALIUM1	attP2
	JF01624	"CG18858,CG31683"	"FBgn0042175,FBgn00"	VALIUM1	attP2
	HMS01955	-	FBgn0042177 original	VALIUM20	attP2
34387 - pulle	HMS01377	-	FBgn0042177 original	VALIUM20	attP2
35753 - pulle	HMS01496	-	FBgn0042177 original	VALIUM20	attP2
36115 - pulle	HMS01425	-	FBgn0042177 original	VALIUM20	attP2
35752 - pulle	HMS01495	-	FBgn0042177 original	VALIUM20	attP2
28692	JF03108	"CG32165,CG32164"	"FBgn0042178,FBgn00"	VALIUM10	attP2
	HMS01927	-	FBgn0042185 original	VALIUM20	attP40
28760	JF03188	CG13061	FBgn0042201	VALIUM10	attP2
	HMS02247	CG32577	FBgn0042650	VALIUM20	attP2
38900	GL00671	CG7913	FBgn0042693	VALIUM22	attP40
30512	HM05256	CG7913	FBgn0042693	VALIUM10	attP2
31929	JF02219	CG2380	FBgn0042696	VALIUM10	attP2
31096	JF01561	CG4643	FBgn0043010	VALIUM1	attP2
27322	JF02631	CG6056	FBgn0043012	VALIUM10	attP2
29380	JF03312	CG15669	FBgn0043070	VALIUM10	attP2
	HMJ02083	CG14001	FBgn0043362	VALIUM20	attP40
38276	HMS01726	CG4427	FBgn0043364	VALIUM20	attP40
	HMS02263	CG4747	FBgn0043456	VALIUM20	attP40
33696	HMS00568	CG4747	FBgn0043456	VALIUM20	attP2
34553	HMS01025	CG12084	FBgn0043458	VALIUM20	attP2
39045	HMS01965	CG32136	FBgn0043550	VALIUM20	attP40
28000	JF02834	CG12219	FBgn0043796	VALIUM10	attP2
34571	HMS01045	CG33106	FBgn0043884	VALIUM20	attP2
31574	JF01147	CG33106	FBgn0043884	VALIUM1	attP2
38208	GL00647	CG11518	FBgn0043900	VALIUM22	attP40
32860	HMS00647	CG14226	FBgn0043903	VALIUM20	attP2
34618	HMS01293	CG14226	FBgn0043903	VALIUM20	attP2
28983	JF01682	CG14226	FBgn0043903	VALIUM10	attP2
31474	JF01269	CG14226	FBgn0043903	VALIUM1	attP2
31245	JF01758	CG14226	FBgn0043903	VALIUM1	attP2
35650	GLV21015	CG13076	FBgn0044028	VALIUM21	attP2
32862	HMS00649	CG13317	FBgn0044046	VALIUM20	attP2
31069	JF01519	CG13317	FBgn0044046	VALIUM1	attP2
33684	HMS00549	CG14049	FBgn0044047	VALIUM20	attP2
31379	JF01348	CG14049	FBgn0044047	VALIUM1	attP2
33683	HMS00548	CG33273	FBgn0044048	VALIUM20	attP2
31378	JF01347	CG33273	FBgn0044048	VALIUM1	attP2
33682	HMS00547	CG6736	FBgn0044049	VALIUM20	attP2
31377	JF01346	CG6736	FBgn0044049	VALIUM1	attP2
33681	HMS00546	CG14167	FBgn0044050	VALIUM20	attP2
31492	JF01345	CG14167	FBgn0044050	VALIUM1	attP2
32861	HMS00648	CG14173	FBgn0044051	VALIUM20	attP2
31491	JF01344	CG14173	FBgn0044051	VALIUM1	attP2
34522	HMS00081	CG7392	FBgn0044323	VALIUM20	attP2
28927	HM05138	CG7392	FBgn0044323	VALIUM10	attP2
31642	JF01432	CG7392	FBgn0044323	VALIUM1	attP2
36084	GL00503	CG10712	FBgn0044324	VALIUM22	attP2
36763	HMS03024	CG32052	FBgn0044328	VALIUM20	attP2
34719	HMS01198	CG1241	FBgn0044452	VALIUM20	attP2
27706	JF02786	CG1241	FBgn0044452	VALIUM10	attP2
36602	GL00562	CG40049	FBgn0044510	VALIUM22	attP2
35373	GL00287	CG14895	FBgn0044826	VALIUM22	attP2
34724	HMS01203	CG7700	FBgn0044871	VALIUM20	attP2
	GL00138	CG6535	FBgn0045035	VALIUM22	attP2
31635	JF01422	CG6535	FBgn0045035	VALIUM1	attP2
29570	JF03249	CG7105	FBgn0045038	VALIUM10	attP2
28298	JF02928	CG8824	FBgn0045063	VALIUM10	attP2
36765	HMS03026	CG13969	FBgn0045064	VALIUM20	attP2
29409	JF03345	CG13969	FBgn0045064	VALIUM10	attP2
27263	JF02567	CG9126	FBgn0045073	VALIUM10	attP2
38236	HMS01680	CG32433	FBgn0045474	VALIUM20	attP40
36734	HMS01625	"CG32257,CG32256"	"FBgn0045478,FBgn00"	VALIUM20	attP40
38248	HMS01692	CG31930	FBgn0045498	VALIUM20	attP40
34718	HMS01197	CG18647	FBgn0045759	VALIUM20	attP2
32470	HMS00470	CG31753	FBgn0045852	VALIUM20	attP2
26728	JF02270	CG31753	FBgn0045852	VALIUM10	attP2
30482	HM05220	CG12878	FBgn0045862	VALIUM10	attP2
	HMJ02114	CG10951	FBgn0045980	VALIUM20	attP40
35735	HMS01477	CG10951	FBgn0045980	VALIUM20	attP2
25836	JF01854	CG4226	FBgn0046113	VALIUM10	attP2
34384	HMS01374	CG11534	FBgn0046296	VALIUM20	attP2
28312	JF02943	CG11534	FBgn0046296	VALIUM10	attP2
31358	JF01316	CG7148	FBgn0046301	VALIUM1	attP2
35247	GL00134	CG31127	FBgn0046685	VALIUM22	attP2
34956	HMS00433	CG3171	FBgn0046687	VALIUM20	attP2
38925	GL01014	CG3171	FBgn0046687	VALIUM22	attP40
33718	HMS00599	CG3171	FBgn0046687	VALIUM20	attP2
27672	JF02751	CG3171	FBgn0046687	VALIUM10	attP2
31263	JF01204	CG31421	FBgn0046689	VALIUM1	attP2
34620	HMS01295	CG40293	FBgn0046692	VALIUM20	attP2
35189	GL00061	CG40293	FBgn0046692	VALIUM22	attP2
27305	JF02614	CG40293	FBgn0046692	VALIUM10	attP2
33882	HMS00819	CG40440	FBgn0046697	VALIUM20	attP2
35276	GL00176	CG40080	FBgn0046706	VALIUM22	attP2
28593	HM05081	CR33945	FBgn0046756	VALIUM10	attP2
36705	HMS01595	"CG33720,CG42599"	"FBgn0046874,FBgn02"	VALIUM20	attP2
36735	HMS01626	CG31060	FBgn0046886	VALIUM20	attP40
29526	HM05204	CR33946	FBgn0047000	VALIUM10	attP2
28547	HM05033	CR33939	FBgn0047095	VALIUM10	attP2
28957	HM05168	CR31696	FBgn0047133	VALIUM10	attP2
	GL01227	CG30000	FBgn0050000	VALIUM22	attP2
	HMS02182	CG30011	FBgn0050011	VALIUM20	attP40
26214	JF02112	CG30011	FBgn0050011	VALIUM10	attP2
29368	JF02532	CG30020	FBgn0050020	VALIUM10	attP2
35810	GL00471	CG30021	FBgn0050021	VALIUM22	attP2
31222	JF01780	CG30022	FBgn0050022	VALIUM1	attP2
31076	JF01527	CG30022	FBgn0050022	VALIUM1	attP2
27281	JF02592	CG30044	FBgn0050044	VALIUM10	attP2
28651	JF03066	CG30046	FBgn0050046	VALIUM10	attP2
28555	HM05041	CG30060	FBgn0050060	VALIUM10	attP2
34023	HMS00993	CG30067	FBgn0050067	VALIUM20	attP2
28321	JF02953	CG30089	FBgn0050089	VALIUM10	attP2
36642	GL00602	CG30101	FBgn0050101	VALIUM22	attP2
27669	JF02748	CG30106	FBgn0050106	VALIUM10	attP2
	HMJ02116	CG30115	FBgn0050115	VALIUM20	attP40
31162	JF01655	CG30158	FBgn0050158	VALIUM1	attP2
29423	JF03359	CG30172	FBgn0050172	VALIUM10	attP2
	HMC02440	CG30194	FBgn0050194	VALIUM20	attP2
28772	JF03200	CG30203	FBgn0050203	VALIUM10	attP2
35250	GL00137	CG30295	FBgn0050295	VALIUM22	attP2
36751	HMS03011	CG30324	FBgn0050324	VALIUM20	attP2
28652	JF03067	CG30340	FBgn0050340	VALIUM10	attP2
33994	HMS00957	CG30345	FBgn0050345	VALIUM20	attP2
32494	HMS00497	CG30356	FBgn0050356	VALIUM20	attP2
32493	HMS00496	CG30356	FBgn0050356	VALIUM20	attP2
	GL01279	CG30359	FBgn0050359	VALIUM22	attP2
32376	HMS00367	CG30361	FBgn0050361	VALIUM20	attP2
	GL01190	CG30371	FBgn0050371	VALIUM22	attP40
31149	JF01626	CG30372	FBgn0050372	VALIUM1	attP2
36679	HMS01567	CG30379	FBgn0050379	VALIUM20	attP2
28988	JF02888	CG30379	FBgn0050379	VALIUM10	attP2
27557	JF02711	"CG30382,CG18495"	"FBgn0050382,FBgn02"	VALIUM10	attP2
39000	HMS01916	CG30390	FBgn0050390	VALIUM20	attP2
36637	GL00597	CG30390	FBgn0050390	VALIUM22	attP40
27687	JF02767	CG30414	FBgn0050414	VALIUM10	attP2
35668	GLV21033	CG30418	FBgn0050418	VALIUM21	attP2
	GL01298	CG30418	FBgn0050418	VALIUM22	attP40
26210	JF02108	CG30420	FBgn0050420	VALIUM10	attP2
35635	GL00482	CG30440	FBgn0050440	VALIUM22	attP2
31207	JF01725	CG30440	FBgn0050440	VALIUM1	attP2
36120	HMS01535	CG30443	FBgn0050443	VALIUM20	attP2
25871	JF01910	CG30446	FBgn0050446	VALIUM10	attP2
34380	HMS01370	CG30456	FBgn0050456	VALIUM20	attP2
31208	JF01726	CG30456	FBgn0050456	VALIUM1	attP2
31372	JF01339	CG30466	FBgn0050466	VALIUM1	attP2
36594	GL00554	CG30497	FBgn0050497	VALIUM22	attP2
28653	JF03068	CR31044	FBgn0051044	VALIUM10	attP2
34367	HMS01356	CG31048	FBgn0051048	VALIUM20	attP2
35396	GL00316	CG31048	FBgn0051048	VALIUM22	attP2
	HMS02042	CG31057	FBgn0051057	VALIUM20	attP40
28891	HM05101	CG31057	FBgn0051057	VALIUM10	attP2
27087	JF02433	CG31065	FBgn0051065	VALIUM10	attP2
31150	JF01627	CG31092	FBgn0051092	VALIUM1	attP2
28359	JF02995	CG31103	FBgn0051103	VALIUM10	attP2
28706	JF03123	CG31105	FBgn0051105	VALIUM10	attP2
29582	JF03261	CG31106	FBgn0051106	VALIUM10	attP2
28704	JF03121	CG31118	FBgn0051118	VALIUM10	attP2
32480	HMS00483	CG31119	FBgn0051119	VALIUM20	attP2
36746	HMS03006	CG31140	FBgn0051140	VALIUM20	attP2
	HMS02131	CG31146	FBgn0051146	VALIUM20	attP40
39064	HMS01984	CG31148	FBgn0051148	VALIUM20	attP2
38379	HMS01848	CG31148	FBgn0051148	VALIUM20	attP40
32495	HMS00498	CG31156	FBgn0051156	VALIUM20	attP2
32982	HMS00782	CG31156	FBgn0051156	VALIUM20	attP2
28604	HM05092	CG31183	FBgn0051183	VALIUM10	attP2
25942	JF01962	CG31201	FBgn0051201	VALIUM10	attP2
	HMC02363	CG31217	FBgn0051217	VALIUM20	attP2
33969	HMS00926	CG31224	FBgn0051224	VALIUM20	attP2
28773	JF03201	CG31235	FBgn0051235	VALIUM10	attP2
34721	HMS01200	CG31251	FBgn0051251	VALIUM20	attP2
28030	JF02865	CG31272	FBgn0051272	VALIUM10	attP2
28774	JF03202	CG31324	FBgn0051324	VALIUM10	attP2
	HMS02322	CG31343	FBgn0051343	VALIUM20	attP2
33000	HMS00800	CG5834	FBgn0051354	VALIUM20	attP2
33916	HMS00859	CG5834	FBgn0051354	VALIUM20	attP2
33948	HMS00900	"CG5834,CG31359,CG"	"FBgn0051354,FBgn00"	VALIUM20	attP2
28787	JF03215	"CG5834,CG31359,CG"	"FBgn0051354,FBgn00"	VALIUM10	attP2
32997	HMS00797	"CG5834,CG31359,CG"	"FBgn0051354,FBgn00"	VALIUM20	attP2
	GL01238	CG31361	FBgn0051361	VALIUM22	attP2
31547	JF01109	CG31374	FBgn0051374	VALIUM1	attP2
31548	JF01110	CG31374	FBgn0051374	VALIUM1	attP2
35626	GL00472	CG31390	FBgn0051390	VALIUM22	attP2
34663	HMS01140	CG31390	FBgn0051390	VALIUM20	attP2
38970	HMS01885	CG31414	FBgn0051414	VALIUM20	attP2
38977	HMS01893	CG31414	FBgn0051414	VALIUM20	attP40
35248	GL00135	CG31431	FBgn0051431	VALIUM22	attP2
32886	HMS00674	CG31453	FBgn0051453	VALIUM20	attP2
26312	JF02085	CG31460	FBgn0051460	VALIUM10	attP2
27550	JF02702	-	FBgn0051469 original	VALIUM10	attP2
29595	JF03274	CG31481	FBgn0051481	VALIUM10	attP2
38952	HMS01866	CG31522	FBgn0051522	VALIUM20	attP2
31168	JF01661	CG31536	FBgn0051536	VALIUM1	attP2
35344	GL00255	"CG31613,CG33803,C"	"FBgn0051613,FBgn00"	VALIUM22	attP2
35205	GL00081	"CG31617,CG33801,C"	"FBgn0051617,FBgn00"	VALIUM22	attP2
35320	GL00226	"CG31618,CG33808,C"	"FBgn0051618,FBgn00"	VALIUM22	attP2
34984	HMS01394	CG31632	FBgn0051632	VALIUM20	attP2
27285	JF02598	CG31632	FBgn0051632	VALIUM10	attP2
35590	GL00426	CG31639	FBgn0051639	VALIUM22	attP2
36902	GL01099	CG31641	FBgn0051641	VALIUM22	attP2
36894	GL01083	CG31642	FBgn0051642	VALIUM22	attP2
	HMJ02237	CG31643	FBgn0051643	VALIUM20	attP40
28654	JF03069	CG31646	FBgn0051646	VALIUM10	attP2
29457	JF03393	CG31665	FBgn0051665	VALIUM10	attP2
	GL00713	CG31673	FBgn0051673	VALIUM22	attP2
35727	HMS01469	CG31676	FBgn0051676	VALIUM20	attP2
38228	HMS01672	CG31694	FBgn0051694	VALIUM20	attP40
38227	HMS01671	CG31708	FBgn0051708	VALIUM20	attP40
	HMJ02078	CG31716	FBgn0051716	VALIUM20	attP40
28775	JF03203	CG31716	FBgn0051716	VALIUM10	attP2
	HMJ02080	CG31720	FBgn0051720	VALIUM20	attP40
28017	JF02851	CG31720	FBgn0051720	VALIUM10	attP2
36881	GL01045	CG31755	FBgn0051755	VALIUM22	attP2
	GL01224	CG31759	FBgn0051759	VALIUM22	attP2
34942	HMS00219	CG31792	FBgn0051792	VALIUM20	attP2
38319	HMS01783	CG31793	FBgn0051793	VALIUM20	attP2
29424	JF03360	"CG31810,CG31809"	"FBgn0051810,FBgn00"	VALIUM10	attP2
31740	HM04050	CG31814	FBgn0051814	VALIUM1	attP2
34903	HMS01248	CG31855	FBgn0051855	VALIUM20	attP2
38312	HMS01776	CG31860	FBgn0051860	VALIUM20	attP40
31967	JF03334	CG31955	FBgn0051955	VALIUM10	attP2
31569	JF01142	CG31958	FBgn0051958	VALIUM1	attP2
36615	GL00575	CG31989	FBgn0051989	VALIUM22	attP2
34796	HMS00105	CG31992	FBgn0051992	VALIUM20	attP2
	GL01256	CG31998	FBgn0051998	VALIUM22	attP2
31587	JF01162	CG31999	FBgn0051999	VALIUM1	attP2
31697	JF01163	CG31999	FBgn0051999	VALIUM1	attP2
30499	HM05242	CG32000	FBgn0052000	VALIUM10	attP2
35633	GL00480	CG32016	FBgn0052016	VALIUM22	attP2
34610 - pulle	HMS00620	-	FBgn0052021 original	VALIUM20	attP2
35011	HMS01421	CG32029	FBgn0052029	VALIUM20	attP2
27991	JF02920	CG32057	FBgn0052057	VALIUM10	attP2
32476	HMS00478	CG32062	FBgn0052062	VALIUM20	attP2
27286	JF02600	CG32062	FBgn0052062	VALIUM10	attP2
34681	HMS01159	CG32076	FBgn0052076	VALIUM20	attP2
31488	JF01333	CG32085	FBgn0052085	VALIUM1	attP2
31905	JF02194	CG32105	FBgn0052105	VALIUM10	attP2
32970	HMS00767	CG32109	FBgn0052109	VALIUM20	attP2
38320	HMS01784	CG32113	FBgn0052113	VALIUM20	attP2
35269	GL00167	CG32133	FBgn0052133	VALIUM22	attP2
31741	HM04051	CG32133	FBgn0052133	VALIUM1	attP2
32447	HMS00445	CG32138	FBgn0052138	VALIUM20	attP2
	HMS02310	CG32183	FBgn0052183	VALIUM20	attP2
31715	HM04023	CG32183	FBgn0052183	VALIUM1	attP2
28308	JF02939	CG32204	FBgn0052204	VALIUM10	attP2
31369	JF01334	CG32221	FBgn0052221	VALIUM1	attP2
34370	HMS01359	CG32226	FBgn0052226	VALIUM20	attP2
36082	GL00501	CG32243	FBgn0052243	VALIUM22	attP2
32974	HMS00772	CG32251	FBgn0052251	VALIUM20	attP2
28340	JF02975	CG32264	FBgn0052264	VALIUM10	attP2
	HMJ02106	CG32296	FBgn0052296	VALIUM20	attP40
31930	JF02220	CG32296	FBgn0052296	VALIUM10	attP2
34039	HMS01014	CG33484	FBgn0052311	VALIUM20	attP2
31086	JF01538	CG32343	FBgn0052343	VALIUM1	attP2
31154	JF01631	CG32343	FBgn0052343	VALIUM1	attP2
36752	HMS03012	CG32364	FBgn0052364	VALIUM20	attP2
29527	HM05205	CG32372	FBgn0052372	VALIUM10	attP2
38218	GL00659	CG32423	FBgn0052423	VALIUM22	attP40
33996	HMS00959	CG32423	FBgn0052423	VALIUM20	attP2
29621	JF03300	CG32432	FBgn0052432	VALIUM10	attP2
28352	JF02988	CG32451	FBgn0052451	VALIUM10	attP2
36886	GL01053	CG32475	FBgn0052475	VALIUM22	attP2
36897	GL01087	CG32479	FBgn0052479	VALIUM22	attP2
36741	HMS03001	CG32484	FBgn0052484	VALIUM20	attP40
35570	GL00034	CG32484	FBgn0052484	VALIUM22	attP2
35465	GL00391	CG32486	FBgn0052486	VALIUM22	attP2
28776	JF03204	CG32506	FBgn0052506	VALIUM10	attP2
26750	JF02313	CG32532	FBgn0052532	VALIUM10	attP2
28621	JF03036	CG32547	FBgn0052547	VALIUM10	attP2
38910	GL00682	CG32568	FBgn0052568	VALIUM22	attP2
28744	JF03172	CG32600	FBgn0052600	VALIUM10	attP2
38953	HMS01867	CG32626	FBgn0052626	VALIUM20	attP2
25962	JF01982	CG32626	FBgn0052626	VALIUM10	attP2
33549	HMS00221	CG32627	FBgn0052627	VALIUM20	attP2
35348	GL00260	CG32649	FBgn0052649	VALIUM22	attP2
36055	GL00087	CG32666	FBgn0052666	VALIUM22	attP2
29449	JF03385	CG32666	FBgn0052666	VALIUM10	attP2
34374	HMS01364	CG32670	FBgn0052670	VALIUM20	attP2
34340	HMS01328	CG32672	FBgn0052672	VALIUM20	attP2
28989	JF02895	CG32672	FBgn0052672	VALIUM10	attP2
28702	JF03118	CG32702	FBgn0052702	VALIUM10	attP2
36110	HMS00222	CG32703	FBgn0052703	VALIUM20	attP2
25813	JF01831	CG32704	FBgn0052704	VALIUM10	attP2
	HMS02342	CG32743	FBgn0052743	VALIUM20	attP40
35349	GL00261	CG32743	FBgn0052743	VALIUM22	attP2
31094	JF01559	-	FBgn0052743 original	VALIUM1	attP2
	GL01239	CG32756	FBgn0052756	VALIUM22	attP2
38225	HMS01669	CG32758	FBgn0052758	VALIUM20	attP40
35803	GL00427	CG32772	FBgn0052772	VALIUM22	attP2
38965	HMS01879	CG32791	FBgn0052791	VALIUM20	attP40
25814	JF01832	CG32792	FBgn0052792	VALIUM10	attP2
38383	HMS01852	CG32814	FBgn0052814	VALIUM20	attP40
25925	JF01945	CG32843	FBgn0052843	VALIUM10	attP2
31554	JF01121	CG32850	FBgn0052850	VALIUM1	attP2
27290	JF02591	-	FBgn0052944 original	VALIUM10	attP2
31927	JF02217	CG33017	FBgn0053017	VALIUM10	attP2
	HMJ02127	CG33080	FBgn0053080	VALIUM20	attP40
31151	JF01628	CG33087	FBgn0053087	VALIUM1	attP2
27297	JF02607	CG33094	FBgn0053094	VALIUM10	attP2
33352	HMS00223	CG33095	FBgn0053095	VALIUM20	attP2
36876	GL01035	CG33100	FBgn0053100	VALIUM22	attP2
34483	HMS01335	CG33123	FBgn0053123	VALIUM20	attP2
33751	HMS01091	CG33129	FBgn0053129	VALIUM20	attP2
	GL00708	CG33138	FBgn0053138	VALIUM22	attP2
	HMS02027	CG33138	FBgn0053138	VALIUM20	attP40
28823	JF02930	CG33143	FBgn0053143	VALIUM10	attP2
28618	JF03033	CG33147	FBgn0053147	VALIUM10	attP2
26306	JF02076	CG33159	FBgn0053159	VALIUM10	attP2
	GL01228	CG33181	FBgn0053181	VALIUM22	attP2
38334	HMS01801	CG33181	FBgn0053181	VALIUM20	attP2
39056	HMS01976	CG33181	FBgn0053181	VALIUM20	attP40
35676	GLV21041	CG33182	FBgn0053182	VALIUM21	attP2
32965	HMS00760	CG33193	FBgn0053193	VALIUM20	attP2
28006	JF02840	CG33193	FBgn0053193	VALIUM10	attP2
	HMS01658	CG33196	FBgn0053196	VALIUM20	attP40
	HMS01633	CG33196	FBgn0053196	VALIUM20	attP2
36673	HMS01561	CG33196	FBgn0053196	VALIUM20	attP2
36691	HMS01580	CG33196	FBgn0053196	VALIUM20	attP2
36122	HMS01537	CG33196	FBgn0053196	VALIUM20	attP2
31966	JF03166	CG33196	FBgn0053196	VALIUM10	attP2
27298	JF02608	CG33198	FBgn0053198	VALIUM10	attP2
31560	JF01132	CG33205	FBgn0053205	VALIUM1	attP2
31148	JF01625	CG33208	FBgn0053208	VALIUM1	attP2
29458	JF03394	CG33213	FBgn0053213	VALIUM10	attP2
34921	HMS01270	CG33214	FBgn0053214	VALIUM20	attP2
	GL01156	"CG33236,CG33237,C"	"FBgn0053236,FBgn00"	VALIUM22	attP2
25816	JF01834	CG33289	FBgn0053289	VALIUM10	attP2
34078	HMS00590	CG33348	FBgn0053348	VALIUM20	attP2
27088	JF02434	CG33349	FBgn0053349	VALIUM10	attP2
38323	HMS01787	CG33465	FBgn0053465	VALIUM20	attP2
25817	JF01835	CG33508	FBgn0053508	VALIUM10	attP2
	HMS02176	CG33513	FBgn0053513	VALIUM20	attP40
	HMS02012	CG33513	FBgn0053513	VALIUM20	attP2
26019	JF02044	CG33513	FBgn0053513	VALIUM10	attP2
36824	GL01057	CG33517	FBgn0053517	VALIUM22	attP2
26001	JF02025	CG33517	FBgn0053517	VALIUM10	attP2
34000	HMS00963	CG33519	FBgn0053519	VALIUM20	attP2
25838	JF01856	CG33523	FBgn0053523	VALIUM10	attP2
30485	HM05223	CG33526	FBgn0053526	VALIUM10	attP2
29428	JF03364	CG33527	FBgn0053527	VALIUM10	attP2
32859	HMS00646	CG33542	FBgn0053542	VALIUM20	attP2
28575	HM05061	CG33542	FBgn0053542	VALIUM10	attP2
27300	JF02610	CG33547	FBgn0053547	VALIUM10	attP2
34849	HMS00167	CG33554	FBgn0053554	VALIUM20	attP2
35595	GL00432	CG33554	FBgn0053554	VALIUM22	attP2
31255	JF01196	CG33554	FBgn0053554	VALIUM1	attP2
	HMS02146	CG33555	FBgn0053555	VALIUM20	attP40
32398	HMS00393	CG33556	FBgn0053556	VALIUM20	attP2
38246	HMS01690	CG33558	FBgn0053558	VALIUM20	attP40
36826	GL01059	CG33639	FBgn0053639	VALIUM22	attP2
28614	JF03029	CG33639	FBgn0053639	VALIUM10	attP2
31984	JF03418	CG33653	FBgn0053653	VALIUM10	attP2
